name,review_count,rating,distance,price,latitude,longitude
The 3 Brewers,299.0,3.0,1019.8571376559848,$$,43.661803,-79.389682
GSU Pub,1.0,5.0,864.1268128488898,,43.661803,-79.389682
Dalbam,1.0,5.0,1049.20671969351,,43.661803,-79.389682
Alternity,2.0,4.5,1048.7486749562163,,43.661803,-79.389682
The Fortunate Fox,41.0,3.5,1108.5126459954015,,43.661803,-79.389682
The Oud & The Fuzz,8.0,4.0,1260.7896719891028,,43.661803,-79.389682
Bar Volo,28.0,4.5,609.0234676014034,,43.660087,-79.385655
The Queen And Beaver Public House,414.0,4.0,359.03756338853225,$$,43.660087,-79.385655
Horangee Sikdang,42.0,4.5,252.2574236925758,,43.660087,-79.385655
After Seven,33.0,4.5,1004.1678195011807,,43.660087,-79.385655
Bar+ Karaoke Lounge,120.0,4.0,355.6827999842299,$$,43.660087,-79.385655
Hair of the Dog,369.0,4.0,582.1713203399404,$$,43.660087,-79.385655
Yonge Street Warehouse,114.0,2.5,428.3931354602268,$,43.660087,-79.385655
Upper Deck By Fran's,47.0,3.0,199.7813755698076,$$,43.660087,-79.385655
Pogue Mahone Pub & Kitchen,143.0,2.5,108.53530433992147,$$,43.660087,-79.385655
Rex's,12.0,3.5,388.79509792054756,$$,43.660087,-79.385655
Buddies In Bad Times Theatre,23.0,4.0,429.25242752391097,$,43.660087,-79.385655
Storm Crow Manor,147.0,4.0,808.0167052233587,$$,43.660087,-79.385655
Mick E Fynn's,52.0,2.5,429.20012227014627,$$,43.660087,-79.385655
Imperial Pub,157.0,3.5,688.6446372789709,$$,43.660087,-79.385655
Woody's,69.0,3.5,652.6096427740686,$$,43.660087,-79.385655
KINKA IZAKAYA ORIGINAL,1814.0,4.0,544.6494801012118,$$,43.660087,-79.385655
W Burger Bar,307.0,3.5,222.65784225864002,$$,43.660087,-79.385655
Page One,90.0,4.0,796.0176598952245,$$,43.660087,-79.385655
The Blake House,162.0,4.0,841.0533916284818,$$,43.660087,-79.385655
The 3 Brewers,299.0,3.0,658.3463150696548,$$,43.660087,-79.385655
Hoops Sports Bar & Grill,4.0,3.0,258.1630567945499,,43.660087,-79.385655
Hendriks Restaurant & Bar,116.0,4.0,860.1000589232513,$$$,43.660087,-79.385655
Sin & Redemption,204.0,3.5,770.8665309458172,$$,43.660087,-79.385655
Duke Of Cornwall,24.0,3.5,765.0830555148868,$$,43.660087,-79.385655
Big Trouble,78.0,4.0,1148.0699030914952,,43.660087,-79.385655
Pegasus On Church,30.0,4.0,699.7737781197096,$$,43.660087,-79.385655
Afuri,21.0,4.0,579.9573896317662,,43.660087,-79.385655
The Senator,492.0,4.0,721.0951814916086,$$,43.660087,-79.385655
Village Genius Pub & Grill,133.0,3.0,789.5442779235533,$$,43.660087,-79.385655
43 Down,1.0,5.0,999.2982445730573,,43.660087,-79.385655
JOEY Eaton Centre,538.0,3.5,552.9939337093374,$$,43.660087,-79.385655
The Drink,20.0,2.5,637.3350867747777,$$$,43.660087,-79.385655
Ehwa J Bar,64.0,4.0,861.1530111971302,$$,43.660087,-79.385655
Crews & Tangos,99.0,2.5,614.3068868079299,$$,43.660087,-79.385655
The Carbon Bar,419.0,4.0,1165.4451225631713,$$$,43.660087,-79.385655
The Draft House,36.0,3.5,812.9481204845328,$$,43.660087,-79.385655
Pasha Shisha Lounge,12.0,3.0,311.7873852101197,,43.660087,-79.385655
Mullins Irish Pub,26.0,3.5,705.634598817801,$$,43.660087,-79.385655
Artful Dodger Pub,90.0,3.5,868.9192337279447,$$,43.660087,-79.385655
Firkin on Yonge,112.0,3.0,868.1179831003848,$$,43.660087,-79.385655
Koyoi Restaurant & Bar,135.0,4.0,733.1094429822082,$$,43.660087,-79.385655
7 West Cafe,436.0,3.5,945.4402564436228,$$,43.660087,-79.385655
Su Karaoke Bar,1.0,5.0,874.8920929045922,,43.660087,-79.385655
Ajisen Ramen and Bar,10.0,3.5,575.3386655304669,,43.660087,-79.385655
Sailor,2.0,4.5,689.3925693022655,,43.660087,-79.385655
Firkin on Bay Street,20.0,3.0,805.3017361146573,$$,43.660087,-79.385655
Fox and Fiddle,54.0,2.5,582.0655722869656,$$,43.660087,-79.385655
Loaded Pierogi,28.0,4.0,652.1687810023495,$$,43.660087,-79.385655
Ali Basha,20.0,4.0,891.4660455746134,$,43.660087,-79.385655
Jack Astor's,249.0,3.0,557.5633245675804,$$,43.660087,-79.385655
Mimico Pub & Grill,3.0,1.5,977.2418108827413,,43.6146692,-79.4873148
Firkin on the Bay,65.0,3.5,48.78997693554358,$$,43.626265,-79.476723
Lume Kitchen and Lounge,3.0,5.0,658.4671905549267,,43.626265,-79.476723
Scaddabush,36.0,3.5,175.33215279221335,,43.626265,-79.476723
Chiang Mai,129.0,4.0,668.7948458677088,$$,43.626265,-79.476723
Veloute Bistro & Catering,35.0,4.0,593.7424633275729,$$$,43.626265,-79.476723
Sangria Lounge,34.0,3.5,1046.9085477315018,$,43.63771,-79.458173
Gabby's Roncesvalles,18.0,3.5,1092.895927225183,$$,43.63771,-79.458173
Mama Rosa on Roncesvalles,4.0,4.0,986.2788308473566,,43.63771,-79.458173
Marcy,2.0,3.5,1048.3101988066373,,43.63771,-79.458173
Veloute Bistro & Catering,35.0,4.0,859.7881508306701,$$$,43.6390437,-79.4760109
1602,22.0,4.5,240.76430219621597,$$,43.6486599,-79.4376413
Cry Baby Gallery,10.0,4.5,548.2986251345998,,43.6486599,-79.4376413
Swan Dive,17.0,4.5,173.77820168786732,$,43.6486599,-79.4376413
Ossington Stop,24.0,4.0,367.38497671308517,$$,43.6486599,-79.4376413
The Gaslight,26.0,4.5,1282.217201743272,$$,43.6486599,-79.4376413
The Opium Bar,20.0,4.5,916.4088768206108,,43.6486599,-79.4376413
Sakai Bar,22.0,4.5,294.21882432488377,,43.6486599,-79.4376413
Project Gigglewater,13.0,4.5,799.8753683824293,,43.6486599,-79.4376413
The Shameful Tiki Room,281.0,4.0,875.5079523473835,$$,43.6486599,-79.4376413
Black Dice Cafe,26.0,4.0,297.9272709843685,$$,43.6486599,-79.4376413
BSMT254,3.0,5.0,351.2834183753037,,43.6486599,-79.4376413
Baby G,6.0,3.5,235.0320460060304,$,43.6486599,-79.4376413
Blue Bird Bar,3.0,5.0,924.6567382534705,,43.6486599,-79.4376413
Tommy’s Wine Bar,1.0,5.0,698.1796467848898,,43.6486599,-79.4376413
Pinata Tacos,5.0,4.0,248.59995624041403,,43.6486599,-79.4376413
The Federal,173.0,4.0,612.3995104026156,$$,43.6486599,-79.4376413
Lula Lounge,65.0,3.5,271.88008023923396,$$,43.6486599,-79.4376413
Viaggio,30.0,4.0,179.78242240366563,,43.6486599,-79.4376413
Kaminari Ramen Bar,1.0,5.0,910.0325903486162,,43.6486599,-79.4376413
Nuna Kitchen & Bar,24.0,4.5,946.0569789890925,,43.6486599,-79.4376413
Loveless,25.0,3.5,635.5785454284909,$$,43.6486599,-79.4376413
The Octopus Garden,2.0,5.0,933.3739877456694,,43.6486599,-79.4376413
Motel Bar,15.0,4.0,968.4750647948096,$$,43.6486599,-79.4376413
Simpl Things,5.0,4.0,913.2208723764204,,43.6486599,-79.4376413
Sangria Lounge,34.0,3.5,1006.4957953428706,$,43.6486599,-79.4376413
Round the Horn,19.0,3.5,991.631480284813,$,43.6486599,-79.4376413
The Rhino,144.0,3.0,966.6058688582056,$$,43.6486599,-79.4376413
Midfield,39.0,3.5,626.3766581432611,$$,43.6486599,-79.4376413
Gladstone House,202.0,3.5,1094.8097872074704,$$,43.6486599,-79.4376413
Florette,10.0,4.0,1164.5273757299942,,43.6486599,-79.4376413
Skyline Restaurant,72.0,4.0,870.6913457442234,$$,43.6486599,-79.4376413
Founder,27.0,4.0,986.6741351225357,,43.6486599,-79.4376413
The Dock Ellis,53.0,4.0,994.74069474814,$$,43.6486599,-79.4376413
Food & Liquor,21.0,4.0,1053.64305681202,$$,43.6486599,-79.4376413
The Dizzy,37.0,3.5,968.4306498974654,$$,43.6486599,-79.4376413
Miss Things,164.0,3.5,925.1520829320707,$$$,43.6486599,-79.4376413
Cold Tea,151.0,3.5,1123.4140738767878,$$,43.6486599,-79.4376413
The Emmet Ray,57.0,4.0,1126.7197915440656,$$,43.6486599,-79.4376413
Gabby's Roncesvalles,18.0,3.5,965.1416306842152,$$,43.6486599,-79.4376413
Wings & Beer Sports Bar,3.0,4.5,393.94357568816537,,43.6486599,-79.4376413
Clandestino wine bar,23.0,4.5,1034.8695867054946,,43.6486599,-79.4376413
City Pool Hall,9.0,3.5,939.0729145338504,,43.6486599,-79.4376413
BB's,9.0,4.0,897.7827429105205,,43.6486599,-79.4376413
The Smiling Buddha,19.0,3.0,1002.9586601706219,$,43.6486599,-79.4376413
Peaches,3.0,4.5,964.6457504742393,,43.6486599,-79.4376413
Dil Se Indian Restaurant & Bar,20.0,5.0,997.821070290655,,43.6486599,-79.4376413
Brass Taps Pizza Pub,42.0,3.5,1089.9619817382618,$$,43.6486599,-79.4376413
TO. Lounge,2.0,4.5,888.2800619859612,,43.6486599,-79.4376413
Nossa Casa Sports Cafe,3.0,4.5,901.0479500342501,,43.6486599,-79.4376413
Cafe Pho Nho,80.0,3.5,889.980301147033,$,43.6486599,-79.4376413
Bar Poet,103.0,4.0,202.43099384004287,$$,43.6423847,-79.4240277
Death & Taxes Free House,41.0,4.0,114.09544374464154,$$,43.6423847,-79.4240277
The Drake Underground,35.0,4.0,116.92874068297145,$$,43.6423847,-79.4240277
Pastiche,28.0,4.5,531.9193088853024,,43.6423847,-79.4240277
The Good Son,214.0,4.0,169.5738022804968,$$$,43.6423847,-79.4240277
LOCAL Public Eatery - Liberty Village,308.0,4.0,582.8600660222276,$$,43.6423847,-79.4240277
Prequel & Co. Apothecary,15.0,4.0,355.21138456563057,,43.6423847,-79.4240277
Hello 123,117.0,4.0,118.71370596880023,$$,43.6423847,-79.4240277
The Craft Brasserie & Grille,178.0,3.5,419.79247562008027,$$,43.6423847,-79.4240277
Oddseoul,329.0,4.0,546.7997841780798,$$,43.6423847,-79.4240277
Florette,10.0,4.0,134.23154698628414,,43.6423847,-79.4240277
Gladstone House,202.0,3.5,227.94176260633873,$$,43.6423847,-79.4240277
The Opium Bar,20.0,4.5,800.0096820105151,,43.6423847,-79.4240277
Bar Piquette,12.0,4.5,222.842971460527,,43.6423847,-79.4240277
Sweaty Betty's,85.0,4.0,484.95710966385104,$$,43.6423847,-79.4240277
Cold Tea,151.0,3.5,183.49095687889277,$$,43.6423847,-79.4240277
Black Sheep,7.0,4.5,700.5649539107948,,43.6423847,-79.4240277
Pharmacy Bar,19.0,4.5,775.0090207567097,$,43.6423847,-79.4240277
Motel Bar,15.0,4.0,506.27391099645405,$$,43.6423847,-79.4240277
Dog & Bear Pub,99.0,3.0,160.4054245934176,$$,43.6423847,-79.4240277
The Shameful Tiki Room,281.0,4.0,753.7001061627058,$$,43.6423847,-79.4240277
Corks Beer & Wine Bars,1.0,3.0,276.6060560929674,,43.6423847,-79.4240277
Nuna Kitchen & Bar,24.0,4.5,583.5433859018682,,43.6423847,-79.4240277
Kaminari Ramen Bar,1.0,5.0,612.3858787896122,,43.6423847,-79.4240277
Cry Baby Gallery,10.0,4.5,989.6423214523546,,43.6423847,-79.4240277
Communist's Daughter,105.0,4.0,798.793343051619,$,43.6423847,-79.4240277
Apt. 200,55.0,1.5,354.72924149660514,$$,43.6423847,-79.4240277
The Rhino,144.0,3.0,530.6974380543815,$$,43.6423847,-79.4240277
Project Gigglewater,13.0,4.5,837.7564375531194,,43.6423847,-79.4240277
Mother Cocktail Bar,50.0,4.5,835.7669928043925,$$$,43.6423847,-79.4240277
Reposado Bar & Lounge,147.0,4.0,628.5574098174014,$$,43.6423847,-79.4240277
The Octopus Garden,2.0,5.0,536.0705105528924,,43.6423847,-79.4240277
PLAY on Queen,2.0,1.0,358.2470920638669,,43.6423847,-79.4240277
Get Well,104.0,4.0,793.1311573449518,$$,43.6423847,-79.4240277
The Painted Lady,63.0,4.0,787.8812974268593,$$,43.6423847,-79.4240277
1602,22.0,4.5,1222.2379975046365,$$,43.6423847,-79.4240277
Mahjong Bar,47.0,3.5,803.8759277098908,$$,43.6423847,-79.4240277
Manita,24.0,4.5,772.7601594390258,,43.6423847,-79.4240277
Paris Paris,26.0,3.5,626.8749304087606,,43.6423847,-79.4240277
Brazen Head Irish Pub,188.0,2.5,699.4461956371177,$$,43.6423847,-79.4240277
Cocktail Bar,113.0,4.5,1266.2206845818348,$$$,43.6423847,-79.4240277
Gift Shop,22.0,3.5,567.8896728894088,,43.6423847,-79.4240277
Wayward Lounge,6.0,2.0,174.45489392727526,,43.6423847,-79.4240277
Pennies,41.0,4.0,960.755270884743,,43.6423847,-79.4240277
Bar Mordecai,16.0,3.5,801.275435735828,,43.6423847,-79.4240277
Bambi's,12.0,3.0,759.8515992647059,$$,43.6423847,-79.4240277
Liberty Soho,9.0,3.5,716.1064676782639,,43.6423847,-79.4240277
Simpl Things,5.0,4.0,841.2807529438106,,43.6423847,-79.4240277
Union,241.0,4.0,523.4943219702715,$$$,43.6423847,-79.4240277
Astoria In The Great Hall,1.0,3.0,187.2086970419491,,43.6423847,-79.4240277
915 Dupont,4.0,5.0,503.81342414716346,,43.6702236,-79.4360232
The Greater Good Bar,53.0,4.0,265.428467489379,$$,43.6702236,-79.4360232
Civil Liberties,53.0,4.5,1257.9474317840547,$$,43.6702236,-79.4360232
The Cat's Cradle  Sports and Spirits,5.0,4.5,1107.3411271679174,,43.6702236,-79.4360232
The Gem,50.0,3.5,580.8355665938615,$$,43.6702236,-79.4360232
CANO Restaurant,71.0,4.5,1015.5324931521702,$$,43.6702236,-79.4360232
Port Light,4.0,4.5,1146.9880081039487,,43.6702236,-79.4360232
Miracle,14.0,4.5,1286.2868469221046,,43.6702236,-79.4360232
Another Bar,11.0,4.5,1169.3661325063633,$,43.6702236,-79.4360232
Tallboys Craft Beer House,101.0,4.0,1302.6974416087621,$$,43.6702236,-79.4360232
The Piston,37.0,3.5,1198.7180732770112,$$,43.6702236,-79.4360232
Pepper's Cafe,14.0,4.0,1131.1201509424773,$$,43.6702236,-79.4360232
Bassline Music Bar,13.0,3.5,1290.7708362558371,$,43.6702236,-79.4360232
Fox And Fiddle,26.0,2.0,965.3201769311563,$$,43.6702236,-79.4360232
EL TREN LATÍNO,1.0,4.0,992.4563853585664,,43.6702236,-79.4360232
Monica's Bar and Grill,9.0,2.0,1256.0561857994269,$,43.6702236,-79.4360232
Hurricanes Roadhouse Restaurant,56.0,3.5,1168.723601790795,$$,43.6702236,-79.4360232
Vivid Bar,1.0,3.0,959.4640148598627,,43.6702236,-79.4360232
Yauca's Lounge,1.0,5.0,1091.616648280795,$,43.6702236,-79.4360232
La Fogata Bar & Restaurant,1.0,1.0,991.0040620751422,,43.6702236,-79.4360232
R.Geelah Shisha Lounge,1.0,5.0,1229.1073462975442,,43.6702236,-79.4360232
Maison Selby,114.0,4.0,455.9696228896499,,43.6752732,-79.3778458
Skylight Rooftop Bar,14.0,4.0,729.3422578676281,$$$$,43.6752732,-79.3778458
Storm Crow Manor,147.0,4.0,995.8416627146426,$$,43.6752732,-79.3778458
Dalbam,1.0,5.0,726.6985769583537,,43.6752732,-79.3778458
The Bishop And Belcher,125.0,3.5,670.1779743650698,$$,43.6752732,-79.3778458
The Pilot Tavern,138.0,3.5,967.6881787720336,$$,43.6752732,-79.3778458
Gabby's at the Isabella Hotel,28.0,3.5,643.6375817514235,$$,43.6752732,-79.3778458
D Bar,96.0,3.5,1036.8655654529332,$$$,43.6752732,-79.3778458
Fionn MacCool's Irish Pub,37.0,3.0,506.05044135360595,$$,43.6752732,-79.3778458
Crown & Dragon Pub,160.0,3.5,859.4180877992163,$$,43.6752732,-79.3778458
7 West Cafe,436.0,3.5,1021.5435158412411,$$,43.6752732,-79.3778458
Public School,8.0,4.0,730.4398472119983,,43.6752732,-79.3778458
Ehwa J Bar,64.0,4.0,1018.4308657357119,$$,43.6752732,-79.3778458
Alice's Place,9.0,2.5,1162.7273673997558,$$,43.6752732,-79.3778458
Su Karaoke Bar,1.0,5.0,1028.3472213301027,,43.6752732,-79.3778458
The Rebel House,123.0,3.5,1013.922296680008,$$,43.6752732,-79.3778458
Artful Dodger Pub,90.0,3.5,1010.9503289797912,$$,43.6752732,-79.3778458
Eastern Bloc Vapes,2.0,4.5,910.3004781137226,$$,43.6752732,-79.3778458
The Draft House,36.0,3.5,1081.3963330554557,$$,43.6752732,-79.3778458
Jack Astor’s,99.0,3.0,849.8760181984552,$$,43.6752732,-79.3778458
El Tenedor,5.0,5.0,855.3791863486451,,43.6752732,-79.3778458
Big 3 Detroit Style Pizza,3.0,5.0,959.1321954537136,,43.6752732,-79.3778458
Robot Boil House,22.0,4.0,840.8940290073862,$$$,43.6752732,-79.3778458
The Quail: A Firkin Pub,33.0,3.0,1022.1540768891796,$$,43.6752732,-79.3778458
Firkin on Bay Street,20.0,3.0,1219.3960327367058,$$,43.6752732,-79.3778458
Koyoi Restaurant & Bar,135.0,4.0,1135.38436075375,$$,43.6752732,-79.3778458
Mullins Irish Pub,26.0,3.5,1252.3638306327362,$$,43.6752732,-79.3778458
holts café,55.0,3.5,1001.3620560696775,$$,43.6752732,-79.3778458
The Diner's Corner,28.0,4.0,1080.457455306741,,43.6752732,-79.3778458
Red Cranberries Restaurant,69.0,4.0,1076.6494595965119,$$,43.6752732,-79.3778458
The Keg Steakhouse + Bar,375.0,4.0,938.3613721048055,$$$,43.6752732,-79.3778458
La Piazza at Eataly,14.0,3.5,1069.1495060189773,,43.6752732,-79.3778458
IL Patio Di Eataly with Aperol,1.0,2.0,1069.2999191952476,,43.6752732,-79.3778458
AP Restaurants,18.0,3.5,1075.1160473512887,,43.6752732,-79.3778458
Shisha&Co,15.0,3.5,1160.2415234890534,,43.6752732,-79.3778458
Lee Chen Bistro,174.0,3.5,836.0412311799313,$$,43.6752732,-79.3778458
The Done Right Inn,45.0,4.5,71.12036509318753,$,43.645469,-79.411084
Offworld Bar,20.0,4.0,361.5620141062003,,43.645469,-79.411084
Pennies,41.0,4.0,259.4800411007506,,43.645469,-79.411084
Pastiche,28.0,4.5,644.367567228114,,43.645469,-79.411084
Mother Cocktail Bar,50.0,4.5,268.21771110035183,$$$,43.645469,-79.411084
Cocktail Bar,113.0,4.5,608.0088210539444,$$$,43.645469,-79.411084
Bovine Sex Club,55.0,4.0,709.9453539001732,$,43.645469,-79.411084
Bar Poet,103.0,4.0,925.7426316539812,$$,43.645469,-79.411084
Tiki bar,1.0,5.0,712.2165080959319,,43.645469,-79.411084
Bar'kada,30.0,4.0,336.91893671197437,,43.645469,-79.411084
Oddseoul,329.0,4.0,700.2211752668837,$$,43.645469,-79.411084
Lucky Shrike,15.0,4.5,679.4662406684172,$$,43.645469,-79.411084
King Rustic,64.0,4.0,416.1269106027306,$$,43.645469,-79.411084
LOCAL Public Eatery - Liberty Village,308.0,4.0,1016.704123314132,$$,43.645469,-79.411084
Northern Belle,37.0,4.0,604.6335228877507,$$,43.645469,-79.411084
Squirly's,56.0,3.5,188.39881921058188,$$,43.645469,-79.411084
Sweaty Betty's,85.0,4.0,628.7503354500222,$$,43.645469,-79.411084
Prequel & Co. Apothecary,15.0,4.0,758.1667452448113,,43.645469,-79.411084
Communist's Daughter,105.0,4.0,907.0171385989116,$,43.645469,-79.411084
Handlebar,56.0,4.5,1142.5892746636423,$$,43.645469,-79.411084
Black Sheep,7.0,4.5,924.9753682231285,,43.645469,-79.411084
Ruby Soho,47.0,4.0,890.5157472405313,$$,43.645469,-79.411084
Henry's,12.0,4.0,383.2159171798429,,43.645469,-79.411084
La Flaca,1.0,4.0,380.1395070240871,,43.645469,-79.411084
The Parlour,36.0,4.0,771.7815965980211,,43.645469,-79.411084
Trinity Market,4.0,5.0,77.76527260414827,,43.645469,-79.411084
416 Snack Bar,344.0,4.0,625.5586641638839,$$,43.645469,-79.411084
La Perla Bar & Cantina,1.0,4.0,245.60052325651273,,43.645469,-79.411084
Reposado Bar & Lounge,147.0,4.0,758.4699740457286,$$,43.645469,-79.411084
The Painted Lady,63.0,4.0,891.5195968059417,$$,43.645469,-79.411084
The Good Son,214.0,4.0,957.9744611998053,$$$,43.645469,-79.411084
Manita,24.0,4.5,872.5504202467251,,43.645469,-79.411084
The Dime,89.0,3.5,721.5708958208294,$,43.645469,-79.411084
BarChef,425.0,4.5,929.9583203950913,$$$,43.645469,-79.411084
Paris Paris,26.0,3.5,777.083939301434,,43.645469,-79.411084
The Dog's Bollocks,6.0,3.5,321.56783544438673,,43.645469,-79.411084
1 Kitchen Toronto,47.0,4.0,776.0470213411303,,43.645469,-79.411084
Bar Piquette,12.0,4.5,899.1012307577774,,43.645469,-79.411084
Apt. 200,55.0,1.5,754.6856425377928,$$,43.645469,-79.411084
Bathurst Local,25.0,4.5,786.4472453698928,$,43.645469,-79.411084
Montauk Bar,55.0,4.0,813.6189192137772,$$,43.645469,-79.411084
Bar Chica,28.0,4.5,934.1467127739936,,43.645469,-79.411084
Get Well,104.0,4.0,978.1560356875726,$$,43.645469,-79.411084
Brazen Head Irish Pub,188.0,2.5,911.4413711048238,$$,43.645469,-79.411084
Gift Shop,22.0,3.5,667.6072864525912,,43.645469,-79.411084
The Craft Brasserie & Grille,178.0,3.5,1033.432310453241,$$,43.645469,-79.411084
Catalyst at Altea Active,1.0,1.0,716.4067522372104,,43.645469,-79.411084
Bar Vendetta,32.0,4.5,638.788537526286,,43.645469,-79.411084
Wvrst,833.0,4.0,822.6779665875499,$$,43.645469,-79.411084
The Dakota Tavern,75.0,4.0,905.4445300606184,$$,43.645469,-79.411084
Wychwood Pub,32.0,2.5,794.8038478366286,$$$,43.6882821,-79.4253856
Tap Works Pub - Toronto,24.0,4.5,922.2620388189824,,43.6882821,-79.4253856
The Rushton,103.0,3.5,775.5411899678076,$$,43.6882821,-79.4253856
Wise Guys Bar & Grill,8.0,3.0,736.9624569317755,$,43.6882821,-79.4253856
Ferro Bar & Cafe,127.0,3.5,856.1751793695429,$$,43.6882821,-79.4253856
The GYM Pub,7.0,3.5,895.0230748770645,,43.6882821,-79.4253856
Brothers Bar,10.0,3.0,1299.7239038459406,$,43.6882821,-79.4253856
Black Tulip Restaurant,9.0,4.0,968.7672251663798,,43.6882821,-79.4253856
Senso Bar & Restaurant,5.0,3.0,763.5498417270711,,43.6882821,-79.4253856
Bovine Sex Club,55.0,4.0,634.5409234261703,$,43.651603,-79.408346
Lucky Shrike,15.0,4.5,157.77956860685262,$$,43.651603,-79.408346
Midnight Market,11.0,4.5,575.4064730677501,,43.651603,-79.408346
Handlebar,56.0,4.5,590.2069243311238,$$,43.651603,-79.408346
Offworld Bar,20.0,4.0,592.3528388312635,,43.651603,-79.408346
Cocktail Bar,113.0,4.5,409.2836730788581,$$$,43.651603,-79.408346
Tiki bar,1.0,5.0,621.9868745241284,,43.651603,-79.408346
Bangarang,14.0,4.5,552.2870610421245,$,43.651603,-79.408346
Bar Pompette,3.0,4.5,612.0373025230429,,43.651603,-79.408346
Bar Raval,321.0,4.0,488.68701759170983,$$$,43.651603,-79.408346
Bathurst Local,25.0,4.5,195.6848316563741,$,43.651603,-79.408346
Montauk Bar,55.0,4.0,132.8840613487479,$$,43.651603,-79.408346
Voodoo Child,142.0,4.0,648.8957569993244,$$,43.651603,-79.408346
Northern Belle,37.0,4.0,355.1232096045783,$$,43.651603,-79.408346
BarChef,425.0,4.5,757.8168725211893,$$$,43.651603,-79.408346
Bar'kada,30.0,4.0,596.8604824851068,,43.651603,-79.408346
The Done Right Inn,45.0,4.5,672.9371399410563,$,43.651603,-79.408346
416 Snack Bar,344.0,4.0,578.9021858888967,$$,43.651603,-79.408346
Bar Karma,6.0,3.0,687.7719958766678,,43.651603,-79.408346
The Dime,89.0,3.5,635.4343955281412,$,43.651603,-79.408346
The Embassy Bar,26.0,4.0,609.3904327323197,$,43.651603,-79.408346
Lola,10.0,3.0,661.8713041770409,$,43.651603,-79.408346
The Dog and Tiger Kitchen and Bar,8.0,4.5,500.4048849393429,$$,43.651603,-79.408346
Mrs. Robinson,24.0,4.0,580.394747502261,,43.651603,-79.408346
Nest,23.0,3.0,546.7481690605867,$$,43.651603,-79.408346
The Monarch Tavern,46.0,4.0,501.30020092554497,$$,43.651603,-79.408346
The Oud & The Fuzz,8.0,4.0,704.9348658639426,,43.651603,-79.408346
Mother Cocktail Bar,50.0,4.5,862.6255407056483,$$$,43.651603,-79.408346
Sneaky Dee's,473.0,3.5,519.2298223990065,$$,43.651603,-79.408346
Big Trouble,78.0,4.0,973.88019318364,,43.651603,-79.408346
Bar Chica,28.0,4.5,1105.9856597248156,,43.651603,-79.408346
Grey Gardens,129.0,4.5,604.5259259315328,$$$,43.651603,-79.408346
LoPan,26.0,4.0,488.08823621252077,$$$,43.651603,-79.408346
Ruby Soho,47.0,4.0,1055.3392345027667,$$,43.651603,-79.408346
Sampo Japanese Bar and Restaurant,1.0,5.0,696.9417309319499,,43.651603,-79.408346
Stray,2.0,5.0,528.4129620809201,,43.651603,-79.408346
Rhum Corner,126.0,4.0,393.388512477224,$$,43.651603,-79.408346
Reverie at The Park,34.0,4.5,533.263266863238,$$$,43.651603,-79.408346
Green Room,128.0,3.0,593.7604552831625,$,43.651603,-79.408346
Otto's Berlin Döner,275.0,4.0,684.7711976156739,$$,43.651603,-79.408346
El Rey Mezcal Bar,73.0,3.5,679.4055499614925,$$,43.651603,-79.408346
Almond Butterfly Dundas Bistro,45.0,3.5,56.27868181828751,,43.651603,-79.408346
Ronnie's Local 069,73.0,3.5,597.6292943810278,$,43.651603,-79.408346
Pastiche,28.0,4.5,1094.542016819875,,43.651603,-79.408346
The Cameron House,42.0,4.0,933.4893785378605,$,43.651603,-79.408346
The Basement,2.0,4.5,625.9758847127025,$$,43.651603,-79.408346
The Parlour,36.0,4.0,959.9445517441874,,43.651603,-79.408346
Hard Luck Bar,16.0,2.5,92.48293083902112,$$$,43.651603,-79.408346
District 3 Viet Cafe,16.0,4.5,534.2295882060454,,43.651603,-79.408346
Ted's Collision,27.0,3.5,537.8883413710694,$,43.651603,-79.408346
The Oxley,182.0,4.0,770.0916454094654,$$,43.670206,-79.402643
The Fortunate Fox,41.0,3.5,323.67412194025644,,43.670206,-79.402643
Alternity,2.0,4.5,385.6388766043826,,43.670206,-79.402643
Brewhaha,15.0,4.0,437.49737106644716,$$,43.670206,-79.402643
C Suite,3.0,5.0,847.1569218606871,,43.670206,-79.402643
Alobar Yorkville,64.0,4.0,723.5872420919666,,43.670206,-79.402643
Madison Avenue Pub & Restaurant,181.0,2.5,268.0813949072478,$$,43.670206,-79.402643
Writers Room Bar,12.0,3.5,620.6781400353959,,43.670206,-79.402643
Bar Reyna,145.0,3.5,746.5032250167741,$$,43.670206,-79.402643
The Bedford Academy,121.0,3.5,443.3972530446203,$$,43.670206,-79.402643
Insomnia Restaurant & Lounge,1020.0,4.0,821.555159005645,$$,43.670206,-79.402643
Playa Cabana,474.0,4.0,650.2418508913133,$$,43.670206,-79.402643
Duke of York,135.0,3.5,436.0947684358175,$$,43.670206,-79.402643
Mallo,44.0,5.0,899.0195390496726,$,43.670206,-79.402643
Slanted Door,15.0,4.0,703.1080563986226,$,43.670206,-79.402643
Her Father's Cider Bar & Kitchen,191.0,4.5,889.6810664662577,$$,43.670206,-79.402643
Madam Boeuf And Flea,7.0,4.5,630.730578033442,,43.670206,-79.402643
Crafty Coyote,69.0,3.5,715.6540208509426,$$,43.670206,-79.402643
Labyrinth Lounge,57.0,3.0,648.501673985775,$,43.670206,-79.402643
El Pocho Antojitos Bar,84.0,4.5,869.5394134338161,$$,43.670206,-79.402643
FET ZUN,39.0,4.5,630.730578033442,,43.670206,-79.402643
